snapshot_utc,snapshot_aest,lga_name,lga_code,provider_code,provider_name,active_outage_count,known_customer_count_outage_count,unknown_customer_count_outage_count,total_affected_customers,planned_customers,unplanned_customers,unknown_type_customers
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Tablelands Regional,6820,all,All providers,1,1,0,100,0,100,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Tablelands Regional,6820,au.qld.ergon,Ergon Energy,1,1,0,100,0,100,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Toowoomba Regional,6910,all,All providers,2,2,0,132,0,132,0
2026-09-16T21:00:53Z,2026-09-17T07:00:53+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,2,2,0,132,0,132,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Mareeba Shire,4880,all,All providers,1,1,0,58,0,58,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Mareeba Shire,4880,au.qld.ergon,Ergon Energy,1,1,0,58,0,58,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Toowoomba Regional,6910,all,All providers,2,2,0,132,0,132,0
2026-09-16T21:15:39Z,2026-09-17T07:15:39+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,2,2,0,132,0,132,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Mareeba Shire,4880,all,All providers,1,1,0,58,0,58,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Mareeba Shire,4880,au.qld.ergon,Ergon Energy,1,1,0,58,0,58,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Toowoomba Regional,6910,all,All providers,2,2,0,132,0,132,0
2026-09-16T21:30:45Z,2026-09-17T07:30:45+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,2,2,0,132,0,132,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Mareeba Shire,4880,all,All providers,1,1,0,58,0,58,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Mareeba Shire,4880,au.qld.ergon,Ergon Energy,1,1,0,58,0,58,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Toowoomba Regional,6910,all,All providers,2,2,0,132,0,132,0
2026-09-16T21:45:34Z,2026-09-17T07:45:34+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,2,2,0,132,0,132,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Mareeba Shire,4880,all,All providers,1,1,0,58,0,58,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Mareeba Shire,4880,au.qld.ergon,Ergon Energy,1,1,0,58,0,58,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Toowoomba Regional,6910,all,All providers,2,2,0,132,0,132,0
2026-09-16T22:00:53Z,2026-09-17T08:00:53+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,2,2,0,132,0,132,0
2026-09-16T22:15:42Z,2026-09-17T08:15:42+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T22:15:42Z,2026-09-17T08:15:42+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T22:15:42Z,2026-09-17T08:15:42+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T22:15:42Z,2026-09-17T08:15:42+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T22:15:42Z,2026-09-17T08:15:42+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T22:15:42Z,2026-09-17T08:15:42+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T22:15:42Z,2026-09-17T08:15:42+10:00,Toowoomba Regional,6910,all,All providers,2,2,0,132,0,132,0
2026-09-16T22:15:42Z,2026-09-17T08:15:42+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,2,2,0,132,0,132,0
2026-09-16T22:30:44Z,2026-09-17T08:30:44+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T22:30:44Z,2026-09-17T08:30:44+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T22:30:44Z,2026-09-17T08:30:44+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T22:30:44Z,2026-09-17T08:30:44+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T22:30:44Z,2026-09-17T08:30:44+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T22:30:44Z,2026-09-17T08:30:44+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T22:30:44Z,2026-09-17T08:30:44+10:00,Toowoomba Regional,6910,all,All providers,2,2,0,132,0,132,0
2026-09-16T22:30:44Z,2026-09-17T08:30:44+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,2,2,0,132,0,132,0
2026-09-16T22:45:39Z,2026-09-17T08:45:39+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T22:45:39Z,2026-09-17T08:45:39+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T22:45:39Z,2026-09-17T08:45:39+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T22:45:39Z,2026-09-17T08:45:39+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T22:45:39Z,2026-09-17T08:45:39+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T22:45:39Z,2026-09-17T08:45:39+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T22:45:39Z,2026-09-17T08:45:39+10:00,Toowoomba Regional,6910,all,All providers,2,2,0,132,0,132,0
2026-09-16T22:45:39Z,2026-09-17T08:45:39+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,2,2,0,132,0,132,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Toowoomba Regional,6910,all,All providers,2,2,0,132,0,132,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,2,2,0,132,0,132,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Townsville City,7010,all,All providers,1,1,0,23,0,23,0
2026-09-16T23:00:57Z,2026-09-17T09:00:57+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,23,0,23,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Toowoomba Regional,6910,all,All providers,1,1,0,6,0,6,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Toowoomba Regional,6910,au.qld.ergon,Ergon Energy,1,1,0,6,0,6,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Townsville City,7010,all,All providers,1,1,0,23,0,23,0
2026-09-16T23:15:41Z,2026-09-17T09:15:41+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,23,0,23,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-16T23:30:48Z,2026-09-17T09:30:48+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Bundaberg Regional,1820,all,All providers,1,1,0,2,0,2,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Bundaberg Regional,1820,au.qld.ergon,Ergon Energy,1,1,0,2,0,2,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Cook Shire,2500,all,All providers,1,1,0,133,0,133,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Cook Shire,2500,au.qld.ergon,Ergon Energy,1,1,0,133,0,133,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-16T23:45:36Z,2026-09-17T09:45:36+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Bundaberg Regional,1820,all,All providers,1,1,0,2,0,2,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Bundaberg Regional,1820,au.qld.ergon,Ergon Energy,1,1,0,2,0,2,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-17T00:00:53Z,2026-09-17T10:00:53+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Bundaberg Regional,1820,all,All providers,1,1,0,2,0,2,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Bundaberg Regional,1820,au.qld.ergon,Ergon Energy,1,1,0,2,0,2,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Gympie Regional,3620,all,All providers,1,1,0,2,0,2,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Gympie Regional,3620,au.qld.energex,Energex,1,1,0,2,0,2,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-17T00:15:40Z,2026-09-17T10:15:40+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Bundaberg Regional,1820,all,All providers,1,1,0,2,0,2,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Bundaberg Regional,1820,au.qld.ergon,Ergon Energy,1,1,0,2,0,2,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-17T00:30:44Z,2026-09-17T10:30:44+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Bundaberg Regional,1820,all,All providers,1,1,0,2,0,2,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Bundaberg Regional,1820,au.qld.ergon,Ergon Energy,1,1,0,2,0,2,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Mount Isa City,5300,all,All providers,1,1,0,33,0,33,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Mount Isa City,5300,au.qld.ergon,Ergon Energy,1,1,0,33,0,33,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-17T00:45:38Z,2026-09-17T10:45:38+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-17T01:00:54Z,2026-09-17T11:00:54+10:00,Bundaberg Regional,1820,all,All providers,1,1,0,2,0,2,0
2026-09-17T01:00:54Z,2026-09-17T11:00:54+10:00,Bundaberg Regional,1820,au.qld.ergon,Ergon Energy,1,1,0,2,0,2,0
2026-09-17T01:00:54Z,2026-09-17T11:00:54+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-17T01:00:54Z,2026-09-17T11:00:54+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-17T01:00:54Z,2026-09-17T11:00:54+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T01:00:54Z,2026-09-17T11:00:54+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T01:00:54Z,2026-09-17T11:00:54+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-17T01:00:54Z,2026-09-17T11:00:54+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-17T01:17:46Z,2026-09-17T11:17:46+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-17T01:17:46Z,2026-09-17T11:17:46+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-17T01:17:46Z,2026-09-17T11:17:46+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T01:17:46Z,2026-09-17T11:17:46+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T01:17:46Z,2026-09-17T11:17:46+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-17T01:17:46Z,2026-09-17T11:17:46+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-17T01:30:45Z,2026-09-17T11:30:45+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-17T01:30:45Z,2026-09-17T11:30:45+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-17T01:30:45Z,2026-09-17T11:30:45+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T01:30:45Z,2026-09-17T11:30:45+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T01:30:45Z,2026-09-17T11:30:45+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-17T01:30:45Z,2026-09-17T11:30:45+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-17T01:45:36Z,2026-09-17T11:45:36+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-17T01:45:36Z,2026-09-17T11:45:36+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-17T01:45:36Z,2026-09-17T11:45:36+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T01:45:36Z,2026-09-17T11:45:36+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T01:45:36Z,2026-09-17T11:45:36+10:00,Townsville City,7010,all,All providers,1,1,0,24,0,24,0
2026-09-17T01:45:36Z,2026-09-17T11:45:36+10:00,Townsville City,7010,au.qld.ergon,Ergon Energy,1,1,0,24,0,24,0
2026-09-17T02:00:53Z,2026-09-17T12:00:53+10:00,Paroo Shire,5800,all,All providers,1,1,0,12,0,12,0
2026-09-17T02:00:53Z,2026-09-17T12:00:53+10:00,Paroo Shire,5800,au.qld.ergon,Ergon Energy,1,1,0,12,0,12,0
2026-09-17T02:00:53Z,2026-09-17T12:00:53+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T02:00:53Z,2026-09-17T12:00:53+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T02:15:38Z,2026-09-17T12:15:38+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T02:15:38Z,2026-09-17T12:15:38+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T02:30:50Z,2026-09-17T12:30:50+10:00,Quilpie Shire,6150,all,All providers,1,1,0,3,0,3,0
2026-09-17T02:30:50Z,2026-09-17T12:30:50+10:00,Quilpie Shire,6150,au.qld.ergon,Ergon Energy,1,1,0,3,0,3,0
2026-09-17T02:30:50Z,2026-09-17T12:30:50+10:00,Sunshine Coast Regional,6720,all,All providers,1,1,0,567,0,567,0
2026-09-17T02:30:50Z,2026-09-17T12:30:50+10:00,Sunshine Coast Regional,6720,au.qld.energex,Energex,1,1,0,567,0,567,0
